Unnamed: 0,year,season,team_a,team_b,kickoff_dome,kickoff_weather_summary,kickoff_temperature,kickoff_feels_like,kickoff_wind,kickoff_humidity,kickoff_visibility,kickoff_barometer,kickoff_dew_point,kickoff_cloud_cover,kickoff_precipitation_prob,q2_dome,q2_weather_summary,q2_temperature,q2_feels_like,q2_wind,q2_humidity,q2_visibility,q2_barometer,q2_dew_point,q2_cloud_cover,q2_precipitation_prob,q3_dome,q3_weather_summary,q3_temperature,q3_feels_like,q3_wind,q3_humidity,q3_visibility,q3_barometer,q3_dew_point,q3_cloud_cover,q3_precipitation_prob,q4_dome,q4_weather_summary,q4_temperature,q4_feels_like,q4_wind,q4_humidity,q4_visibility,q4_barometer,q4_dew_point,q4_cloud_cover,q4_precipitation_prob
2195,2017,13,KC,NYJ,N,Mostly Cloudy,,,0mi East,73.0,9.0,29.0,38.0,74%,,N,Mostly Cloudy,,,0mi East,74%,9mi,"1022""",38f.,80%,,N,Mostly Cloudy,,,0mi SouthEast,72%,10mi,"1022""",39f.,84%,,N,Mostly Cloudy,,,1mi South,70%,10mi,"1022""",39f.,87%,
2196,2017,13,NE,BUF,N,Clear,,,2mi SouthWest,69.0,10.0,32.0,36.0,2%,,N,Clear,,,3mi West,65%,10mi,"1021""",36f.,5%,,N,Clear,,,2mi West - SouthWest,64%,10mi,"1020""",36f.,6%,,N,Clear,,,3mi West,65%,10mi,"1021""",36f.,6%,
2197,2017,13,CLE,LAC,N,Clear,,,2mi South - SouthWest,68.0,10.0,30.0,55.0,9%,,N,Clear,,,3mi SouthWest,68%,10mi,"1015""",55f.,10%,,N,Clear,,,3mi SouthWest,67%,10mi,"1014""",55f.,7%,,N,Clear,,,3mi SouthWest,65%,10mi,"1014""",55f.,5%,
2198,2017,14,GB,CLE,N,Mostly Cloudy,,,9mi West - SouthWest,70.0,3.0,29.0,19.0,70%,,N,Mostly Cloudy,,,9mi SouthWest,68%,3mi,"1015""",18f.,70%,,N,Mostly Cloudy,,,9mi SouthWest,65%,4mi,"1014""",18f.,72%,,N,Mostly Cloudy,,,10mi SouthWest,62%,6mi,"1014""",18f.,76%,
2199,2017,14,SEA,JAX,N,Clear,,,2mi NorthWest,56.0,9.0,30.0,32.0,0%,,N,Clear,,,2mi West - NorthWest,53%,9mi,"1025""",32f.,0%,,N,Clear,,,2mi West - NorthWest,48%,9mi,"1025""",32f.,0%,,N,Clear,,,3mi West - NorthWest,44%,10mi,"1024""",31f.,0%,
2200,2017,14,NE,MIA,N,Clear,,,3mi NorthWest,57.0,10.0,32.0,41.0,2%,,N,Clear,,,2mi NorthWest,61%,10mi,"1021""",42f.,2%,,N,Clear,,,1mi North - NorthWest,64%,10mi,"1022""",42f.,3%,,N,Clear,,,2mi NorthWest,65%,10mi,"1022""",42f.,3%,
2201,2017,14,IND,BUF,N,Flurries,,,4mi West,84.0,1.0,31.0,22.0,92%,,N,Flurries,,,4mi West - SouthWest,86%,2mi,"1011""",23f.,84%,,N,Light Snow,,,5mi West - SouthWest,85%,5mi,"1011""",23f.,83%,,N,Light Snow,,,7mi West - SouthWest,83%,6mi,"1011""",22f.,86%,
2202,2017,14,WAS,LAC,N,Clear,,,2mi North - NorthEast,11.0,10.0,31.0,20.0,12%,,N,Clear,,,2mi North - NorthEast,10%,10mi,"1019""",20f.,13%,,N,Clear,,,2mi North - NorthEast,10%,10mi,"1018""",20f.,12%,,N,Clear,,,2mi North,10%,10mi,"1018""",19f.,16%,
2203,2017,14,MIN,CAR,N,Clear,,,2mi West,54.0,10.0,29.0,24.0,0%,,N,Clear,,,2mi West - NorthWest,51%,10mi,"1022""",24f.,0%,,N,Clear,,,3mi West - NorthWest,48%,10mi,"1022""",24f.,0%,,N,Clear,,,3mi West,46%,10mi,"1021""",24f.,0%,
2204,2017,14,CHI,CIN,N,Mostly Cloudy,,,4mi South - SouthWest,64.0,5.0,30.0,19.0,80%,,N,Mostly Cloudy,,,4mi South - SouthWest,62%,5mi,"1019""",19f.,92%,,N,Overcast,,,5mi SouthWest,59%,6mi,"1018""",20f.,94%,,N,Mostly Cloudy,,,6mi South - SouthWest,56%,7mi,"1017""",20f.,90%,
2205,2017,14,SEA,JAX,N,Clear,,,2mi NorthWest,56.0,9.0,30.0,32.0,0%,,N,Clear,,,2mi West - NorthWest,53%,9mi,"1025""",32f.,0%,,N,Clear,,,2mi West - NorthWest,48%,9mi,"1025""",32f.,0%,,N,Clear,,,3mi West - NorthWest,44%,10mi,"1024""",31f.,0%,
2206,2017,14,BAL,PIT,N,Mostly Cloudy,,,3mi SouthWest,62.0,10.0,31.0,19.0,87%,,N,Overcast,,,3mi SouthWest,62%,10mi,"1016""",19f.,97%,,N,Overcast,,,3mi SouthWest,62%,10mi,"1016""",19f.,99%,,N,Overcast,,,3mi SouthWest,62%,10mi,"1016""",19f.,100%,
2207,2017,14,NYJ,DEN,N,Clear,,,0mi South - SouthWest,9.0,4.0,29.0,0.0,3%,,N,Clear,,,0mi South,8%,4mi,"1025""",-1f.,3%,,N,Clear,,,0mi West - NorthWest,8%,4mi,"1025""",-2f.,5%,,N,Clear,,,0mi South - SouthWest,8%,5mi,"1025""",-1f.,6%,
2208,2017,14,TEN,ARI,Y,Clear,,,4mi East - NorthEast,10.0,10.0,31.0,15.0,20%,,Y,Clear,,,5mi East - NorthEast,9%,10mi,"1020""",14f.,19%,,Y,Clear,,,5mi East - NorthEast,8%,10mi,"1020""",12f.,19%,,Y,Clear,,,4mi East - NorthEast,8%,10mi,"1020""",12f.,21%,
2209,2017,14,DAL,NYG,N,Drizzle,,,5mi West - SouthWest,59.0,10.0,32.0,24.0,48%,,N,Mostly Cloudy,,,5mi West - SouthWest,60%,10mi,"1014""",24f.,67%,,N,Partly Cloudy,,,5mi West - SouthWest,60%,10mi,"1014""",23f.,57%,,N,Partly Cloudy,,,5mi West - SouthWest,62%,10mi,"1014""",23f.,44%,
2210,2017,14,MIN,CAR,N,Clear,,,2mi West,54.0,10.0,29.0,24.0,0%,,N,Clear,,,2mi West - NorthWest,51%,10mi,"1022""",24f.,0%,,N,Clear,,,3mi West - NorthWest,48%,10mi,"1022""",24f.,0%,,N,Clear,,,3mi West,46%,10mi,"1021""",24f.,0%,
2211,2017,14,PHI,LAR,N,Clear,,,1mi North - NorthEast,11.0,10.0,29.0,19.0,5%,,N,Clear,,,1mi North - NorthEast,10%,10mi,"1018""",18f.,5%,,N,Clear,,,1mi North - NorthEast,10%,10mi,"1018""",19f.,5%,,N,Clear,,,1mi North,10%,10mi,"1018""",18f.,14%,
2212,2017,14,NYJ,DEN,N,Clear,,,0mi South - SouthWest,9.0,4.0,29.0,0.0,3%,,N,Clear,,,0mi South,8%,4mi,"1025""",-1f.,3%,,N,Clear,,,0mi West - NorthWest,8%,4mi,"1025""",-2f.,5%,,N,Clear,,,0mi South - SouthWest,8%,5mi,"1025""",-1f.,6%,
2213,2017,14,SF,HOU,N,Clear,,,0mi SouthEast,46.0,10.0,31.0,36.0,4%,,N,Clear,,,0mi SouthWest,41%,10mi,"1031""",35f.,5%,,N,Clear,,,1mi West - SouthWest,37%,10mi,"1030""",34f.,3%,,N,Clear,,,2mi West,34%,10mi,"1030""",34f.,1%,
2214,2017,14,DET,TB,N,Clear,,,4mi North,56.0,9.0,30.0,38.0,5%,,N,Clear,,,4mi North - NorthWest,55%,9mi,"1026""",38f.,5%,,N,Clear,,,4mi North - NorthWest,52%,10mi,"1025""",38f.,4%,,N,Clear,,,5mi North - NorthWest,48%,10mi,"1025""",39f.,4%,
2215,2017,14,SF,HOU,N,Clear,,,0mi SouthEast,46.0,10.0,32.0,36.0,4%,,N,Clear,,,0mi SouthWest,41%,10mi,"1031""",35f.,5%,,N,Clear,,,1mi West - SouthWest,37%,10mi,"1030""",34f.,3%,,N,Clear,,,2mi West,34%,10mi,"1030""",34f.,1%,
2216,2017,14,DET,TB,N,Clear,,,4mi North,56.0,9.0,29.0,38.0,5%,,N,Clear,,,4mi North - NorthWest,55%,9mi,"1026""",38f.,5%,,N,Clear,,,4mi North - NorthWest,52%,10mi,"1025""",38f.,4%,,N,Clear,,,5mi North - NorthWest,48%,10mi,"1025""",39f.,4%,
2217,2017,14,PHI,LAR,N,Clear,,,1mi North - NorthEast,11.0,10.0,30.0,19.0,5%,,N,Clear,,,1mi North - NorthEast,10%,10mi,"1018""",18f.,5%,,N,Clear,,,1mi North - NorthEast,10%,10mi,"1018""",19f.,5%,,N,Clear,,,1mi North,10%,10mi,"1018""",18f.,14%,
2218,2017,14,TEN,ARI,Y,Clear,,,4mi East - NorthEast,10.0,10.0,31.0,15.0,20%,,Y,Clear,,,5mi East - NorthEast,9%,10mi,"1020""",14f.,19%,,Y,Clear,,,5mi East - NorthEast,8%,10mi,"1020""",12f.,19%,,Y,Clear,,,4mi East - NorthEast,8%,10mi,"1020""",12f.,21%,
2219,2017,14,IND,BUF,N,Flurries,,,4mi West,84.0,1.0,29.0,22.0,92%,,N,Flurries,,,4mi West - SouthWest,86%,2mi,"1011""",23f.,84%,,N,Light Snow,,,5mi West - SouthWest,85%,5mi,"1011""",23f.,83%,,N,Light Snow,,,7mi West - SouthWest,83%,6mi,"1011""",22f.,86%,
2220,2017,14,GB,CLE,N,Mostly Cloudy,,,9mi West - SouthWest,70.0,3.0,32.0,19.0,70%,,N,Mostly Cloudy,,,9mi SouthWest,68%,3mi,"1015""",18f.,70%,,N,Mostly Cloudy,,,9mi SouthWest,65%,4mi,"1014""",18f.,72%,,N,Mostly Cloudy,,,10mi SouthWest,62%,6mi,"1014""",18f.,76%,
2221,2017,14,BAL,PIT,N,Mostly Cloudy,,,3mi SouthWest,62.0,10.0,31.0,19.0,87%,,N,Overcast,,,3mi SouthWest,62%,10mi,"1016""",19f.,97%,,N,Overcast,,,3mi SouthWest,62%,10mi,"1016""",19f.,99%,,N,Overcast,,,3mi SouthWest,62%,10mi,"1016""",19f.,100%,
2222,2017,14,DAL,NYG,N,Drizzle,,,5mi West - SouthWest,59.0,10.0,29.0,24.0,48%,,N,Mostly Cloudy,,,5mi West - SouthWest,60%,10mi,"1014""",24f.,67%,,N,Partly Cloudy,,,5mi West - SouthWest,60%,10mi,"1014""",23f.,57%,,N,Partly Cloudy,,,5mi West - SouthWest,62%,10mi,"1014""",23f.,44%,
2223,2017,14,CHI,CIN,N,Mostly Cloudy,,,4mi South - SouthWest,64.0,5.0,31.0,19.0,80%,,N,Mostly Cloudy,,,4mi South - SouthWest,62%,5mi,"1019""",19f.,92%,,N,Overcast,,,5mi SouthWest,59%,6mi,"1018""",20f.,94%,,N,Mostly Cloudy,,,6mi South - SouthWest,56%,7mi,"1017""",20f.,90%,
2224,2017,14,OAK,KC,N,Clear,,,5mi NorthWest,43.0,8.0,30.0,26.0,0%,,N,Clear,,,4mi NorthWest,41%,8mi,"1020""",26f.,0%,,N,Clear,,,5mi West - NorthWest,38%,9mi,"1020""",27f.,0%,,N,Clear,,,6mi West - NorthWest,35%,10mi,"1020""",27f.,0%,
2225,2017,14,WAS,LAC,N,Clear,,,2mi North - NorthEast,11.0,10.0,29.0,20.0,12%,,N,Clear,,,2mi North - NorthEast,10%,10mi,"1019""",20f.,13%,,N,Clear,,,2mi North - NorthEast,10%,10mi,"1018""",20f.,12%,,N,Clear,,,2mi North,10%,10mi,"1018""",19f.,16%,
2226,2017,14,NO,ATL,Y,Mostly Cloudy,,,1mi West - NorthWest,57.0,3.0,30.0,31.0,71%,,Y,Mostly Cloudy,,,1mi West - NorthWest,61%,3mi,"1020""",31f.,64%,,Y,Mostly Cloudy,,,1mi West - NorthWest,63%,3mi,"1019""",32f.,77%,,Y,Mostly Cloudy,,,1mi NorthWest,63%,4mi,"1019""",32f.,81%,
2227,2017,14,OAK,KC,N,Clear,,,5mi NorthWest,43.0,8.0,30.0,26.0,0%,,N,Clear,,,4mi NorthWest,41%,8mi,"1020""",26f.,0%,,N,Clear,,,5mi West - NorthWest,38%,9mi,"1020""",27f.,0%,,N,Clear,,,6mi West - NorthWest,35%,10mi,"1020""",27f.,0%,
2228,2017,14,NO,ATL,Y,Mostly Cloudy,,,1mi West - NorthWest,57.0,3.0,29.0,31.0,71%,,Y,Mostly Cloudy,,,1mi West - NorthWest,61%,3mi,"1020""",31f.,64%,,Y,Mostly Cloudy,,,1mi West - NorthWest,63%,3mi,"1019""",32f.,77%,,Y,Mostly Cloudy,,,1mi NorthWest,63%,4mi,"1019""",32f.,81%,
2229,2017,14,NE,MIA,N,Clear,,,3mi NorthWest,57.0,10.0,32.0,41.0,2%,,N,Clear,,,2mi NorthWest,61%,10mi,"1021""",42f.,2%,,N,Clear,,,1mi North - NorthWest,64%,10mi,"1022""",42f.,3%,,N,Clear,,,2mi NorthWest,65%,10mi,"1022""",42f.,3%,
2230,2017,15,HOU,JAX,N,Clear,,,2mi East - SouthEast,67.0,9.0,32.0,56.0,11%,,N,Clear,,,2mi SouthEast,65%,8mi,"1023""",58f.,9%,,N,Clear,,,2mi South - SouthEast,63%,9mi,"1023""",59f.,5%,,N,Clear,,,3mi South - SouthEast,60%,10mi,"1022""",59f.,0%,
2231,2017,15,NYJ,NO,Y,Light Rain,,,1mi West - SouthWest,96.0,2.0,29.0,65.0,28%,,Y,Rain,,,0mi West - SouthWest,95%,3mi,"1020""",65f.,57%,,Y,Rain,,,1mi East - NorthEast,95%,3mi,"1019""",65f.,71%,,Y,Light Rain,,,3mi East - NorthEast,94%,5mi,"1019""",65f.,76%,
2232,2017,15,BAL,CLE,N,Clear,,,1mi East - SouthEast,86.0,3.0,32.0,30.0,3%,,N,Clear,,,1mi East - SouthEast,83%,2mi,"1021""",30f.,3%,,N,Clear,,,1mi SouthEast,83%,3mi,"1020""",31f.,11%,,N,Partly Cloudy,,,2mi South - SouthEast,84%,5mi,"1020""",32f.,27%,
2233,2017,15,ARI,WAS,N,Clear,,,0mi South - SouthWest,55.0,7.0,30.0,32.0,4%,,N,Clear,,,0mi South,52%,7mi,"1023""",32f.,4%,,N,Clear,,,1mi South,52%,8mi,"1023""",32f.,14%,,N,Partly Cloudy,,,1mi South - SouthEast,53%,9mi,"1022""",32f.,33%,
2234,2017,15,PHI,NYG,N,Overcast,,,0mi North,63.0,9.0,31.0,23.0,95%,,N,Mostly Cloudy,,,0mi NorthEast,62%,9mi,"1024""",24f.,75%,,N,Mostly Cloudy,,,0mi East - NorthEast,63%,10mi,"1024""",24f.,71%,,N,Mostly Cloudy,,,1mi East - NorthEast,65%,10mi,"1024""",25f.,75%,
2235,2017,15,DEN,IND,Y,Clear,,,0mi South - SouthEast,59.0,10.0,29.0,13.0,8%,,Y,Clear,,,0mi South - SouthEast,62%,10mi,"1019""",14f.,6%,,Y,Clear,,,0mi South,63%,10mi,"1019""",14f.,6%,,Y,Clear,,,1mi South,64%,10mi,"1020""",14f.,17%,
2236,2017,15,MIA,BUF,N,Overcast,,,0mi NorthEast,79.0,5.0,32.0,19.0,99%,,N,Mostly Cloudy,,,1mi East - NorthEast,79%,4mi,"1024""",19f.,85%,,N,Mostly Cloudy,,,1mi East - NorthEast,80%,5mi,"1023""",20f.,82%,,N,Mostly Cloudy,,,2mi East - NorthEast,81%,7mi,"1023""",22f.,85%,
2237,2017,15,CIN,MIN,Y,Flurries,,,0mi East - SouthEast,91.0,3.0,29.0,22.0,100%,,Y,Overcast,,,0mi North - NorthEast,89%,4mi,"1019""",22f.,100%,,Y,Overcast,,,1mi NorthEast,87%,5mi,"1018""",23f.,100%,,Y,Flurries,,,1mi East - NorthEast,84%,9mi,"1018""",23f.,100%,
2238,2017,15,CHI,DET,Y,Mostly Cloudy,,,5mi NorthEast,82.0,10.0,29.0,23.0,88%,,Y,Mostly Cloudy,,,5mi NorthEast,81%,9mi,"1017""",23f.,74%,,Y,Partly Cloudy,,,5mi NorthEast,81%,9mi,"1018""",23f.,54%,,Y,Mostly Cloudy,,,5mi NorthEast,81%,5mi,"1019""",22f.,61%,
2239,2017,15,LAR,SEA,N,Mostly Cloudy,,,5mi South,91.0,5.0,31.0,44.0,83%,,N,Mostly Cloudy,,,5mi South,90%,5mi,"1017""",44f.,81%,,N,Mostly Cloudy,,,6mi South,89%,5mi,"1017""",44f.,81%,,N,Mostly Cloudy,,,7mi South,87%,5mi,"1016""",45f.,82%,
2240,2017,15,ARI,WAS,N,Clear,,,0mi South - SouthWest,55.0,7.0,31.0,32.0,4%,,N,Clear,,,0mi South,52%,7mi,"1023""",32f.,4%,,N,Clear,,,1mi South,52%,8mi,"1023""",32f.,14%,,N,Partly Cloudy,,,1mi South - SouthEast,53%,9mi,"1022""",32f.,33%,
2241,2017,15,ATL,TB,N,Clear,,,1mi North - NorthWest,86.0,9.0,29.0,66.0,13%,,N,Clear,,,0mi North - NorthWest,88%,9mi,"1024""",65f.,13%,,N,Clear,,,0mi North,90%,9mi,"1024""",65f.,17%,,N,Clear,,,0mi North - NorthEast,92%,9mi,"1024""",65f.,21%,
2242,2017,15,GB,CAR,N,Partly Cloudy,,,1mi West - SouthWest,53.0,9.0,29.0,31.0,33%,,N,Mostly Cloudy,,,2mi West - SouthWest,51%,9mi,"1024""",31f.,62%,,N,Mostly Cloudy,,,2mi SouthWest,48%,10mi,"1023""",31f.,76%,,N,Mostly Cloudy,,,3mi SouthWest,45%,10mi,"1023""",31f.,73%,
2243,2017,15,TEN,SF,N,Clear,,,2mi North,25.0,10.0,32.0,25.0,6%,,N,Clear,,,2mi North - NorthWest,25%,10mi,"1016""",25f.,5%,,N,Clear,,,1mi North - NorthWest,25%,10mi,"1016""",25f.,5%,,N,Clear,,,1mi North - NorthWest,24%,10mi,"1016""",25f.,4%,
2244,2017,15,CHI,DET,Y,Mostly Cloudy,,,5mi NorthEast,82.0,10.0,30.0,23.0,88%,,Y,Mostly Cloudy,,,5mi NorthEast,81%,9mi,"1017""",23f.,74%,,Y,Partly Cloudy,,,5mi NorthEast,81%,9mi,"1018""",23f.,54%,,Y,Mostly Cloudy,,,5mi NorthEast,81%,5mi,"1019""",22f.,61%,
2245,2017,15,LAR,SEA,N,Mostly Cloudy,,,5mi South,91.0,5.0,32.0,44.0,83%,,N,Mostly Cloudy,,,5mi South,90%,5mi,"1017""",44f.,81%,,N,Mostly Cloudy,,,6mi South,89%,5mi,"1017""",44f.,81%,,N,Mostly Cloudy,,,7mi South,87%,5mi,"1016""",45f.,82%,
2246,2017,15,LAC,KC,N,Clear,,,2mi South,41.0,8.0,30.0,28.0,0%,,N,Clear,,,2mi South,43%,8mi,"1014""",28f.,0%,,N,Clear,,,1mi South,46%,8mi,"1014""",28f.,0%,,N,Clear,,,2mi South,47%,9mi,"1014""",28f.,12%,
2247,2017,15,LAC,KC,N,Clear,,,2mi South,41.0,8.0,30.0,28.0,0%,,N,Clear,,,2mi South,43%,8mi,"1014""",28f.,0%,,N,Clear,,,1mi South,46%,8mi,"1014""",28f.,0%,,N,Clear,,,2mi South,47%,9mi,"1014""",28f.,12%,
2248,2017,15,DEN,IND,Y,Clear,,,0mi South - SouthEast,59.0,10.0,29.0,13.0,8%,,Y,Clear,,,0mi South - SouthEast,62%,10mi,"1019""",14f.,6%,,Y,Clear,,,0mi South,63%,10mi,"1019""",14f.,6%,,Y,Clear,,,1mi South,64%,10mi,"1020""",14f.,17%,
2249,2017,15,TEN,SF,N,Clear,,,2mi North,25.0,10.0,30.0,25.0,6%,,N,Clear,,,2mi North - NorthWest,25%,10mi,"1016""",25f.,5%,,N,Clear,,,1mi North - NorthWest,25%,10mi,"1016""",25f.,5%,,N,Clear,,,1mi North - NorthWest,24%,10mi,"1016""",25f.,4%,
2250,2017,15,GB,CAR,N,Partly Cloudy,,,1mi West - SouthWest,53.0,9.0,31.0,31.0,33%,,N,Mostly Cloudy,,,2mi West - SouthWest,51%,9mi,"1024""",31f.,62%,,N,Mostly Cloudy,,,2mi SouthWest,48%,10mi,"1023""",31f.,76%,,N,Mostly Cloudy,,,3mi SouthWest,45%,10mi,"1023""",31f.,73%,
2251,2017,15,DAL,OAK,N,Clear,,,0mi North,32.0,10.0,31.0,29.0,9%,,N,Clear,,,0mi North,36%,10mi,"1017""",30f.,11%,,N,Clear,,,0mi North - NorthEast,40%,10mi,"1017""",30f.,14%,,N,Clear,,,1mi West - NorthWest,45%,10mi,"1018""",32f.,12%,
2252,2017,15,HOU,JAX,N,Clear,,,2mi East - SouthEast,67.0,9.0,29.0,56.0,11%,,N,Clear,,,2mi SouthEast,65%,8mi,"1023""",58f.,9%,,N,Clear,,,2mi South - SouthEast,63%,9mi,"1023""",59f.,5%,,N,Clear,,,3mi South - SouthEast,60%,10mi,"1022""",59f.,0%,
2253,2017,15,MIA,BUF,N,Overcast,,,0mi NorthEast,79.0,5.0,29.0,19.0,99%,,N,Mostly Cloudy,,,1mi East - NorthEast,79%,4mi,"1024""",19f.,85%,,N,Mostly Cloudy,,,1mi East - NorthEast,80%,5mi,"1023""",20f.,82%,,N,Mostly Cloudy,,,2mi East - NorthEast,81%,7mi,"1023""",22f.,85%,
2254,2017,15,NE,PIT,N,Rain,,,0mi South,69.0,10.0,29.0,31.0,68%,,N,Rain,,,1mi South - SouthWest,71%,9mi,"1022""",31f.,64%,,N,Rain,,,1mi South - SouthWest,77%,7mi,"1022""",32f.,59%,,N,Rain,,,1mi South - SouthWest,80%,5mi,"1021""",32f.,63%,
2255,2017,15,BAL,CLE,N,Clear,,,1mi East - SouthEast,86.0,3.0,30.0,30.0,3%,,N,Clear,,,1mi East - SouthEast,83%,2mi,"1021""",30f.,3%,,N,Clear,,,1mi SouthEast,83%,3mi,"1020""",31f.,11%,,N,Partly Cloudy,,,2mi South - SouthEast,84%,5mi,"1020""",32f.,27%,
2256,2017,15,PHI,NYG,N,Overcast,,,0mi North,63.0,9.0,29.0,23.0,95%,,N,Mostly Cloudy,,,0mi NorthEast,62%,9mi,"1024""",24f.,75%,,N,Mostly Cloudy,,,0mi East - NorthEast,63%,10mi,"1024""",24f.,71%,,N,Mostly Cloudy,,,1mi East - NorthEast,65%,10mi,"1024""",25f.,75%,
2257,2017,15,NE,PIT,N,Rain,,,0mi South,69.0,10.0,32.0,31.0,68%,,N,Rain,,,1mi South - SouthWest,71%,9mi,"1022""",31f.,64%,,N,Rain,,,1mi South - SouthWest,77%,7mi,"1022""",32f.,59%,,N,Rain,,,1mi South - SouthWest,80%,5mi,"1021""",32f.,63%,
2258,2017,15,CIN,MIN,Y,Flurries,,,0mi East - SouthEast,91.0,3.0,32.0,22.0,100%,,Y,Overcast,,,0mi North - NorthEast,89%,4mi,"1019""",22f.,100%,,Y,Overcast,,,1mi NorthEast,87%,5mi,"1018""",23f.,100%,,Y,Flurries,,,1mi East - NorthEast,84%,9mi,"1018""",23f.,100%,
2259,2017,15,ATL,TB,N,Clear,,,1mi North - NorthWest,86.0,9.0,31.0,66.0,13%,,N,Clear,,,0mi North - NorthWest,88%,9mi,"1024""",65f.,13%,,N,Clear,,,0mi North,90%,9mi,"1024""",65f.,17%,,N,Clear,,,0mi North - NorthEast,92%,9mi,"1024""",65f.,21%,
2260,2017,15,DAL,OAK,N,Clear,,,0mi North,32.0,10.0,29.0,29.0,9%,,N,Clear,,,0mi North,36%,10mi,"1017""",30f.,11%,,N,Clear,,,0mi North - NorthEast,40%,10mi,"1017""",30f.,14%,,N,Clear,,,1mi West - NorthWest,45%,10mi,"1018""",32f.,12%,
2261,2017,15,NYJ,NO,Y,Light Rain,,,1mi West - SouthWest,96.0,2.0,31.0,65.0,28%,,Y,Rain,,,0mi West - SouthWest,95%,3mi,"1020""",65f.,57%,,Y,Rain,,,1mi East - NorthEast,95%,3mi,"1019""",65f.,71%,,Y,Light Rain,,,3mi East - NorthEast,94%,5mi,"1019""",65f.,76%,
2262,2017,16,IND,BAL,N,Drizzle,,,5mi South - SouthWest,83.0,9.0,32.0,56.0,56%,,N,Rain,,,4mi South - SouthEast,82%,9mi,"1004""",56f.,46%,,N,Rain,,,6mi SouthWest,83%,9mi,"1004""",57f.,59%,,N,Light Rain and Breezy,,,18mi North - NorthWest,83%,8mi,"1006""",55f.,63%,
2263,2017,16,PIT,HOU,N,Mostly Cloudy,,,4mi East - SouthEast,66.0,10.0,29.0,40.0,71%,,N,Mostly Cloudy,,,4mi East,68%,10mi,"1025""",41f.,80%,,N,Mostly Cloudy,,,4mi East - SouthEast,69%,10mi,"1025""",42f.,62%,,N,Partly Cloudy,,,4mi East - SouthEast,71%,10mi,"1025""",42f.,54%,
2264,2017,16,LAC,NYJ,N,Clear,,,3mi NorthEast,62.0,10.0,29.0,27.0,7%,,N,Clear,,,2mi NorthEast,61%,10mi,"1022""",26f.,6%,,N,Clear,,,2mi NorthEast,60%,10mi,"1021""",26f.,13%,,N,Partly Cloudy,,,3mi East - NorthEast,60%,10mi,"1021""",26f.,28%,
2265,2017,16,JAX,SF,N,Partly Cloudy,,,0mi South - SouthEast,64.0,8.0,30.0,40.0,56%,,N,Partly Cloudy,,,0mi West,65%,8mi,"1022""",40f.,50%,,N,Partly Cloudy,,,0mi NorthWest,65%,8mi,"1021""",40f.,43%,,N,Partly Cloudy,,,0mi North - NorthEast,63%,8mi,"1021""",40f.,43%,
2266,2017,16,TB,CAR,N,Mostly Cloudy,,,1mi East - NorthEast,68.0,10.0,32.0,42.0,84%,,N,Mostly Cloudy,,,1mi NorthEast,67%,10mi,"1015""",43f.,89%,,N,Mostly Cloudy,,,0mi NorthEast,66%,10mi,"1015""",44f.,93%,,N,Overcast,,,0mi South - SouthWest,68%,10mi,"1014""",45f.,98%,
2267,2017,16,CLE,CHI,N,Light Snow,,,0mi NorthWest,88.0,6.0,30.0,18.0,100%,,N,Foggy,,,2mi NorthWest,89%,0mi,"1020""",19f.,100%,,N,Foggy,,,1mi North,89%,0mi,"1019""",19f.,100%,,N,Flurries,,,3mi North - NorthEast,89%,0mi,"1018""",20f.,100%,
2268,2017,16,MIA,KC,N,Mostly Cloudy,,,5mi NorthWest,80.0,10.0,31.0,16.0,68%,,N,Mostly Cloudy,,,5mi West - NorthWest,76%,10mi,"1028""",16f.,75%,,N,Mostly Cloudy,,,6mi West - NorthWest,70%,10mi,"1028""",15f.,68%,,N,Mostly Cloudy,,,7mi West - NorthWest,62%,10mi,"1028""",14f.,60%,
2269,2017,16,MIN,GB,N,Clear,,,1mi SouthWest,76.0,10.0,32.0,3.0,3%,,N,Clear,,,1mi SouthWest,78%,10mi,"1024""",2f.,3%,,N,Clear,,,2mi SouthWest,78%,10mi,"1024""",2f.,3%,,N,Clear,,,2mi West - NorthWest,79%,10mi,"1024""",2f.,1%,
2270,2017,16,DEN,WAS,N,Partly Cloudy,,,2mi NorthEast,66.0,7.0,31.0,31.0,35%,,N,Partly Cloudy,,,3mi East - NorthEast,66%,7mi,"1020""",31f.,50%,,N,Mostly Cloudy,,,3mi East - NorthEast,65%,8mi,"1020""",31f.,60%,,N,Mostly Cloudy,,,4mi East,65%,9mi,"1019""",30f.,68%,
2271,2017,16,NYG,ARI,Y,Clear,,,0mi South,20.0,10.0,29.0,23.0,15%,,Y,Clear,,,0mi South - SouthWest,18%,10mi,"1019""",22f.,16%,,Y,Clear,,,0mi South - SouthWest,17%,10mi,"1018""",22f.,21%,,Y,Partly Cloudy,,,2mi West,17%,10mi,"1018""",22f.,26%,
2272,2017,16,OAK,PHI,N,Clear,,,5mi West,44.0,10.0,29.0,9.0,12%,,N,Clear,,,5mi West,45%,10mi,"1025""",9f.,7%,,N,Clear,,,4mi West,47%,10mi,"1025""",10f.,4%,,N,Clear,,,5mi West,47%,10mi,"1026""",10f.,18%,
